region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_federal_fundamental_finais_6_9;performance_indicator_federal_fundamental_finais_6_9;saeb_math_score_federal_fundamental_finais_6_9;saeb_portuguese_score_federal_fundamental_finais_6_9;saeb_standardized_average_score_federal_fundamental_finais_6_9;ideb_federal_fundamental_finais_6_9;ideb_projection_federal_fundamental_finais_6_9;approval_rate_federal_fundamental_iniciais_1_5;performance_indicator_federal_fundamental_iniciais_1_5;saeb_math_score_federal_fundamental_iniciais_1_5;saeb_portuguese_score_federal_fundamental_iniciais_1_5;saeb_standardized_average_score_federal_fundamental_iniciais_1_5;ideb_federal_fundamental_iniciais_1_5;ideb_projection_federal_fundamental_iniciais_1_5;approval_rate_municipal_medio_todos_1_4;performance_indicator_municipal_medio_todos_1_4;saeb_math_score_municipal_medio_todos_1_4;saeb_portuguese_score_municipal_medio_todos_1_4;saeb_standardized_average_score_municipal_medio_todos_1_4;ideb_municipal_medio_todos_1_4;ideb_projection_municipal_medio_todos_1_4
3;Sudeste;31;MG;Minas Gerais;3143708;Morro do Pilar;56082.571;17900.6;48345.896;15431.18;44096.986;14106.52;6471.002;1212.831;13399.726;21298.73;42382.29;1714.697;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;4;True;;;;;;;;;;;;;;;97.8;0.976474;226.01;220.65;4.111;4.0;;97.8;0.976474;226.01;220.65;4.111;4.0;;;;;;;;;100.0;1.0;204.84;188.05;5.292304;5.3;;;;;;;;;100.0;1.0;204.84;188.05;5.292304;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3143807;Munhoz;159929.258;21191.1;138957.632;18649.53;128214.848;21512.56;18439.91;19075.712;48513.814;31277.826;117307.262;10907.586;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;6;True;88.0;0.879954;275.9;272.57;4.644903;4.1;;88.0;0.879954;275.9;272.57;4.644903;4.1;;89.7;0.896291;241.62;241.6;4.720333;4.2;;89.7;0.896291;241.62;241.6;4.720333;4.2;;98.8;0.988075;213.19;209.76;5.846382;5.8;;98.8;0.988075;213.19;209.76;5.846382;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3143906;Muriaé;3211391.402;30846.73;2832646.424;27208.73;2654177.047;24129.54;59852.294;241880.898;1530224.213;571495.423;2403452.828;250724.219;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;8;True;91.8;0.923142;271.71;271.04;4.563151;4.2;;91.4;0.920146;283.72;280.97;4.880483;4.5;;95.9;0.958709;259.17;263.56;5.378833;5.2;;96.0;0.959432;262.98;266.15;5.4855;5.3;;97.9;0.980436;238.44;226.16;6.626434;6.5;;98.3;0.983615;238.28;226.59;6.631199;6.5;;96.2;0.960279;269.74;270.75;5.674833;5.4;;99.5;0.995161;237.76;227.97;6.646366;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3144003;Mutum;662868.668;23986.56;635552.02;22998.08;508860.402;18885.15;118792.24;67877.575;159846.437;123096.032;469612.284;39248.118;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;7;True;87.1;0.875998;275.25;279.32;4.736822;4.1;;87.1;0.875998;275.25;279.32;4.736822;4.1;;97.0;0.969996;262.87;265.43;5.471667;5.3;;97.3;0.972748;262.87;265.43;5.471667;5.3;;100.0;1.0;244.97;227.43;6.774144;6.8;;99.8;0.997797;238.57;226.06;6.627097;6.6;;;;;;;;;99.6;0.99619;235.64;225.44;6.559908;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3144102;Muzambinho;742833.043;33933.26;678498.298;30994.39;535415.379;26089.82;77612.573;76687.822;230877.781;101258.668;486436.844;48978.535;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;7;True;78.3;0.795725;272.8;277.37;4.67322;3.7;;86.4;0.869084;300.59;299.09;5.388679;4.7;;91.2;0.910605;263.52;261.02;5.409;4.9;;91.2;0.910605;263.52;261.02;5.409;4.9;;99.8;0.997984;232.91;218.54;6.3823550000000004;6.4;;99.8;0.997984;232.91;218.54;6.3823550000000004;6.4;;;;;;;;;;;;;;;;92.9;0.928241;317.04;311.94;5.812084;5.4;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3144201;Nacip Raydan;40636.373;16525.57;36977.799;15037.74;37373.303;11603.01;6570.005;1067.142;9206.389;19615.784;36459.319;913.984;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;100.0;1.0;256.08;260.91;4.191982;4.2;;100.0;1.0;256.08;260.91;4.191982;4.2;;97.5;0.973436;260.66;253.41;5.2345;5.1;;97.5;0.973436;260.66;253.41;5.2345;5.1;;99.3;0.99469;231.83;210.03;6.207017;6.2;;99.3;0.99469;231.83;210.03;6.207017;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3144300;Nanuque;1074888.835;30677.8;1019998.866;29111.22;808450.077;19920.9;45108.232;127499.141;381592.412;169711.641;723911.427;84538.65;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;8;True;76.3;0.772994;275.97;279.87;4.755168;3.7;;76.3;0.772994;275.97;279.87;4.755168;3.7;;86.0;0.859358;246.22;251.14;4.956;4.3;;86.5;0.864067;243.1;248.08;4.853;4.2;;99.3;0.991308;183.86;176.83;4.687922;4.6;;99.8;0.997984;209.74;205.3;5.699452;5.7;;88.8;0.876291;217.36;222.75;4.001833;3.5;;100.0;1.0;217.92;214.3;6.019195;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3144359;Naque;108081.133;17147.57;96650.472;15334.04;90146.9;12689.6;4458.01;4222.724;38485.592;37133.296;84299.623;5847.277;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;94.4;0.949737;250.9;261.06;4.121474;3.9;;94.4;0.949737;250.9;261.06;4.121474;3.9;;96.8;0.969091;234.89;243.05;4.632333;4.5;;96.8;0.969091;234.89;243.05;4.632333;4.5;;99.8;0.997984;207.62;199.53;5.554085;5.5;;99.8;0.997984;207.62;199.53;5.554085;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3144375;Natalândia;92799.301;26363.44;73642.463;20921.15;75162.643;22735.22;16415.552;2940.745;28587.874;22652.393;70596.564;4566.079;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;96.3;0.963686;273.48;286.06;4.812861;4.6;;96.3;0.963686;273.48;286.06;4.812861;4.6;;99.5;0.995695;234.88;234.55;4.4905;4.5;;99.5;0.995695;234.88;234.55;4.4905;4.5;;100.0;1.0;218.05;204.77;5.848403;5.8;;100.0;1.0;218.05;204.77;5.848403;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3144409;Natércia;133965.14;28557.91;143676.618;30628.14;115391.503;24411.15;37919.619;6448.547;36626.045;25526.13;106520.342;8871.161;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;98.1;0.986653;293.62;290.24;5.158301;5.1;;98.1;0.986653;293.62;290.24;5.158301;5.1;;97.5;0.978771;253.8;254.35;5.135833;5.0;;97.5;0.978771;253.8;254.35;5.135833;5.0;;98.4;0.981067;231.6;212.1;6.240264;6.1;;98.4;0.981067;231.6;212.1;6.240264;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3144508;Nazareno;826959.213;101107.62;1019641.767;124665.82;668803.532;76785.71;69390.252;405186.42;125935.844;46359.969;646872.485;21931.047;Indústrias extrativas;Demais serviços;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;6;True;84.7;0.848459;273.57;257.89;4.392418;3.7;;84.7;0.848459;273.57;257.89;4.392418;3.7;;93.5;0.935189;230.19;237.73;4.465333;4.2;;93.5;0.935189;230.19;237.73;4.465333;4.2;;98.6;0.986448;244.44;221.24;6.651484;6.6;;98.6;0.986448;244.44;221.24;6.651484;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3144607;Nepomuceno;757417.466;30274.9;631103.758;25225.99;618030.81;22990.51;195586.323;23525.842;226262.019;128714.162;574088.345;43942.466;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;6;True;;;;;;;;75.0;0.760486;266.02;269.15;4.454942;3.4;;90.9;0.909109;234.34;234.83;4.486167;4.1;;90.9;0.909109;234.34;234.83;4.486167;4.1;;100.0;1.0;227.93;212.77;6.182407;6.2;;100.0;1.0;227.93;212.77;6.182407;6.2;;;;;;;;;;;;;;;;69.2;0.697674;326.71;326.68;6.168557;4.3;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3144656;Ninheira;166816.364;15755.23;175807.602;16604.42;126348.884;12201.73;40080.55;5046.718;25430.657;50473.97;121031.894;5316.99;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;6;True;86.3;0.867311;258.95;264.24;4.282141;3.7;;86.3;0.867311;258.95;264.24;4.282141;3.7;;85.3;0.854671;251.12;254.03;5.085833;4.3;;85.3;0.854671;251.12;254.03;5.085833;4.3;;98.8;0.986429;213.94;211.28;5.888332;5.8;;98.8;0.986429;213.94;211.28;5.888332;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3144672;Nova Belém;133537.753;42379.48;159949.756;50761.59;83433.719;27203.69;43469.478;2500.954;14950.359;20852.605;81773.396;1660.323;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;96.6;0.963603;269.04;264.15;4.422507;4.3;;96.6;0.963603;269.04;264.15;4.422507;4.3;;91.4;0.91555;241.3;244.62;4.765333;4.4;;91.4;0.91555;241.3;244.62;4.765333;4.4;;99.0;0.989012;206.91;199.35;5.537262;5.5;;99.0;0.989012;206.91;199.35;5.537262;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3144706;Nova Era;480775.333;27570.55;485383.749;27834.83;432758.087;24695.17;15747.59;105610.017;177338.149;92036.025;390731.782;42026.305;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;6;True;90.3;0.905453;270.6;269.18;4.519717;4.1;;90.3;0.905453;270.6;269.18;4.519717;4.1;;97.9;0.978947;240.93;243.21;4.735667;4.6;;97.9;0.978947;240.93;243.21;4.735667;4.6;;100.0;1.0;224.2;210.51;6.070133;6.1;;100.0;1.0;224.2;210.51;6.070133;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3144805;Nova Lima;12447551.06;111440.33;12119428.95;108502.73;21040765.73;216073.09;3335.46;13942745.194;5223937.539;736535.201;19906553.394;1134212.336;Indústrias extrativas;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;7;True;79.2;0.804916;271.72;278.03;4.667932;3.8;;79.2;0.804916;271.72;278.03;4.667932;3.8;;83.1;0.833308;245.37;245.19;4.842667;4.0;;85.8;0.859497;248.43;248.19;4.943667;4.2;;99.4;0.994365;237.53;223.05;6.552523;6.5;;99.4;0.994365;237.53;223.05;6.552523;6.5;;95.5;0.956086;257.96;257.55;5.2585;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3144904;Nova Módica;71915.763;19633.02;61884.734;16894.55;58648.721;16530.08;12501.273;3707.771;16026.94;24228.096;56464.082;2184.639;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;4;True;;;;;;;;;;;;;;;90.3;0.905806;241.63;250.88;4.875167;4.4;;90.3;0.905806;241.63;250.88;4.875167;4.4;;100.0;1.0;224.82;201.53;5.918693;5.9;;100.0;1.0;224.82;201.53;5.918693;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3145000;Nova Ponte;1581647.938;108346.89;1181374.656;80927.16;1115948.816;69546.85;372826.349;350468.176;242592.787;94799.153;1060686.465;55262.351;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;7;True;93.2;0.937786;299.02;292.83;5.272916;4.9;;93.2;0.937786;299.02;292.83;5.272916;4.9;;96.5;0.964774;272.32;273.79;5.7685;5.6;;99.0;0.989681;274.66;274.62;5.821333;5.8;;100.0;1.0;257.48;237.32;7.192702;7.2;;100.0;1.0;257.48;237.32;7.192702;7.2;;100.0;1.0;275.69;274.99;5.844667;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3145059;Nova Porteirinha;158901.01;23695.35;125544.645;18721.24;116345.919;15527.28;24828.447;9190.751;37231.864;40307.763;111558.825;4787.094;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;92.3;0.924976;256.96;264.47;4.257635;3.9;;92.3;0.924976;256.96;264.47;4.257635;3.9;;92.5;0.924831;230.1;216.83;4.1155;3.8;;94.2;0.94145;235.95;239.45;4.59;4.3;;100.0;1.0;181.6;181.9;4.736974;4.7;;100.0;1.0;181.6;181.9;4.736974;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3145109;Nova Resende;492956.115;30082.15;569124.299;34730.23;385621.702;22768.01;144473.147;19021.865;122376.405;76454.4;362325.817;23295.886;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;5;True;;;;;;;;;;;;;;;91.9;0.919407;266.67;262.79;5.491;5.0;;92.3;0.923502;269.35;264.56;5.565167;5.1;;98.7;0.986955;237.69;220.79;6.514485;6.4;;98.7;0.986955;237.69;220.79;6.514485;6.4;;95.2;0.951761;287.23;276.41;6.060667;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3145208;Nova Serrana;3936357.77;37293.07;3307358.509;31333.93;2634272.394;24337.1;16001.867;739958.88;1075885.938;527910.733;2359757.418;274514.976;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;7;True;93.5;0.935315;267.73;272.91;4.535246;4.2;;93.5;0.935315;267.73;272.91;4.535246;4.2;;98.7;0.986153;257.13;261.38;5.3085;5.2;;98.8;0.987483;254.8;257.25;5.200833;5.1;;99.9;0.998599;228.56;213.41;6.206067;6.2;;99.9;0.998599;228.56;213.41;6.206067;6.2;;98.8;0.988717;252.73;253.58;5.105167;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3145307;Novo Cruzeiro;416700.311;15447.65;372037.96;13791.95;330389.681;10542.44;33813.25;15565.463;121563.603;135824.152;306766.468;23623.213;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;87.3;0.878233;260.79;260.44;4.251098;3.7;;87.3;0.878233;260.79;260.44;4.251098;3.7;;89.2;0.892306;230.44;235.14;4.426333;3.9;;91.1;0.910858;235.55;239.61;4.586;4.2;;99.6;0.996553;230.1;226.88;6.480365;6.5;;99.5;0.995385;224.1;212.6;6.106225;6.1;;99.1;0.990885;257.17;258.56;5.262167;5.2;;99.5;0.995165;221.21;205.7;5.925618;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3145356;Novo Oriente de Minas;150988.959;14694.79;121180.601;11793.73;121559.971;11255.55;20027.673;7017.624;36343.162;52180.598;115569.057;5990.914;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;7;True;77.8;0.78624;265.71;263.97;4.373043;3.4;;77.8;0.78624;265.71;263.97;4.373043;3.4;;83.6;0.835282;253.6;259.0;5.21;4.4;;85.0;0.849135;253.6;259.0;5.21;4.4;;96.7;0.962556;186.72;184.67;4.885048;4.7;;97.4;0.971456;201.51;190.38;5.271118;5.1;;;;;;;;;100.0;1.0;219.0;197.14;5.727806;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3145372;Novorizonte;92593.548;20256.74;86202.015;18858.46;70395.077;13162.88;2932.388;11901.349;17508.265;30316.264;62658.266;7736.811;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Construção;4;True;86.3;0.871715;270.23;258.16;4.34955;3.8;;86.3;0.871715;270.23;258.16;4.34955;3.8;;94.1;0.939707;244.54;244.12;4.811;4.5;;94.9;0.949338;244.54;244.12;4.811;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3145406;Olaria;44676.357;22969.85;37442.273;19250.53;31904.411;18833.77;5694.548;809.051;9215.283;15368.914;31087.796;816.615;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;81.3;0.81106;260.26;254.62;4.156528;3.4;;81.3;0.81106;260.26;254.62;4.156528;3.4;;;;;;;;;81.4;0.807421;272.22;254.4;5.443667;4.4;;95.4;0.955234;231.4;227.52;6.516811;6.2;;95.4;0.955234;231.4;227.52;6.516811;6.2;;81.4;0.807421;272.22;254.4;5.443667;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3145455;Olhos-d'Água;204856.974;38042.15;161673.612;30022.95;211917.383;33944.8;139218.777;6940.808;23319.949;36432.439;205911.973;6005.41;Produção florestal, pesca e aquicultura;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;4;True;;;;;;;;;;;;;;;91.7;0.915576;246.43;234.69;4.685333;4.3;;91.7;0.915576;246.43;234.69;4.685333;4.3;;99.7;0.997168;194.67;184.27;5.029493;5.0;;99.7;0.997168;194.67;184.27;5.029493;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3145505;Olímpio Noronha;55155.846;21587.42;53646.932;20996.84;43923.538;15526.17;9461.572;1187.399;13249.281;18130.082;42028.334;1895.205;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;100.0;1.0;301.51;296.15;5.357588;5.4;;100.0;1.0;301.51;296.15;5.357588;5.4;;;;;;;;;90.6;0.905109;276.73;269.83;5.776;5.2;;93.9;0.936311;238.02;225.83;6.612419;6.2;;93.9;0.936311;238.02;225.83;6.612419;6.2;;90.6;0.905109;276.73;269.83;5.776;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3145604;Oliveira;1463236.82;37268.52;1296254.921;33015.51;1108062.858;26390.62;121510.946;189983.895;506133.082;187459.836;1005087.759;102975.1;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;8;True;85.3;0.857741;264.14;263.6;4.345453;3.7;;85.3;0.857741;264.14;263.6;4.345453;3.7;;97.3;0.97321;229.16;226.19;4.255833;4.1;;97.7;0.976981;233.02;229.11;4.368833;4.3;;96.7;0.965382;217.29;201.59;5.776081;5.6;;97.7;0.976192;229.73;213.52;6.230395;6.1;;99.6;0.994924;249.81;241.77;4.859667;4.8;;100.0;1.0;256.26;238.96;7.199238;7.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3145703;Oliveira Fortes;44411.957;21910.19;37446.019;18473.62;40519.19;19040.97;14659.782;1324.497;8665.45;14772.904;39422.633;1096.557;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;6;True;100.0;1.0;272.2;269.55;4.547728;4.5;;100.0;1.0;272.2;269.55;4.547728;4.5;;;;;;;;;100.0;1.0;271.45;260.36;5.530167;5.5;;100.0;1.0;212.23;203.68;5.717516;5.7;;100.0;1.0;212.23;203.68;5.717516;5.7;;100.0;1.0;271.45;260.36;5.530167;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3145802;Onça de Pitangui;82367.437;27742.48;62671.432;21108.6;64912.868;20574.6;27542.7;3808.674;12312.647;19258.233;62922.254;1990.614;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;87.1;0.876656;273.77;272.95;4.620676;4.1;;87.1;0.876656;273.77;272.95;4.620676;4.1;;97.8;0.977667;240.99;257.91;4.981667;4.9;;97.8;0.977667;240.99;257.91;4.981667;4.9;;;;;;;;;100.0;1.0;203.21;205.65;5.581197;5.6;;;;;;;;;100.0;1.0;203.21;205.65;5.581197;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3145851;Oratórios;84109.064;17105.77;72550.89;14755.11;70840.54;15166.03;9564.623;7922.538;21184.029;28559.918;67231.108;3609.433;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;91.6;0.903333;271.79;265.82;4.486131;4.1;;91.6;0.903333;271.79;265.82;4.486131;4.1;;;;;;;;;81.9;0.822453;255.08;263.09;5.302833;4.4;;94.9;0.953236;207.95;203.2;5.62711;5.4;;94.9;0.953236;207.95;203.2;5.62711;5.4;;81.9;0.822453;255.08;263.09;5.302833;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3145877;Orizânia;146987.657;17421.79;164147.343;19455.65;122067.504;14999.69;34135.649;4565.882;33604.205;42763.648;115069.384;6998.12;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;2;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99.8;0.998592;230.28;225.54;6.459437;6.5;;99.8;0.998592;230.28;225.54;6.459437;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
